filename,original_caption,detailed_description
"104_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, door, counter, cabinet, oven, microwave, shelf, plant","The drawing depicts a kitchen space with several key components. On the left, a large, checkered structure suggests a refrigerator, with a couple of simple circular shapes above it that could represent people or perhaps decorative elements. Towards the back wall, there are two cabinets, one larger with multiple compartments and a smaller one above what appears to be an oven and microwave unit. In the center, a kitchen island with a counter is present, holding a sink, a bowl containing fruit, a plate, and a vegetable. There are also lightning bolt-like shapes near the island, potentially indicating activity or a whimsical element. To the right, another large, checkered structure resembles a pantry or a cabinet with a glass door. Adjacent to this, a chair is drawn, and a vase with a plant is positioned on a shelf or counter. A separate door is also visible, indicating an exit or entrance from the kitchen area."
"104_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, door, counter, cabinet, oven, microwave, shelf, plant","This line drawing depicts a kitchen space with several key elements arranged in a somewhat abstract perspective. On the left, a large grid-like structure, possibly representing cabinetry or shelving, is visible with a few circles on top, hinting at decorative items or perhaps people. Centrally positioned is a kitchen island with a counter, upon which a sink with a faucet, a bowl containing fruit, a plate, and a square object (perhaps a small vegetable or a cutting board) are depicted. Flanking the island, on the right, is another grid-like structure, similar to the one on the left, suggesting more cabinetry or storage. In the background, a tall, rectangular appliance, likely a fridge, stands prominently. Above the fridge, a smaller rectangular object suggests a microwave. To the right of the fridge, a cabinet with visible doors is present. A door is also suggested in the drawing, providing an exit or entrance. Additionally, there are at least two plants shown, one near the central island and another in a vase on a shelf. A chair is also drawn, suggesting a seating area. The drawing uses simple lines to outline various kitchen features, including cabinets, a glass door, a basket, shelves, and a counter."
"105_kit_copy.png","cabinet, glass door, shelf, fridge, kitchen island, bowl, fruit, plate, vegetable, vase, plant, chair, shelf, oven","The drawing depicts a kitchen space from a corner perspective. On the back wall, a long cabinet with multiple doors is mounted overhead, featuring small dots that likely represent handles. To the right of this cabinet, a tall, slender appliance, possibly a fridge or pantry, stands vertically. Further to the right, a window with a grid pattern is visible on the side wall. To the left, a large window also with a grid design dominates the wall, angled into the room. In the foreground, a kitchen island is centrally placed. Four chairs are arranged around the island, suggesting it also functions as a dining area. The surface of the island is adorned with several items: a small potted plant, two vases of varying sizes, and a basket filled with what appears to be fruit. Below the island's countertop, a rectangular drawer with a square outline in its center is depicted. The floor and walls are rendered in simple lines, giving the impression of a basic architectural sketch."
"105_kit_copy.png","cabinet, glass door, shelf, fridge, kitchen island, bowl, fruit, plate, vegetable, vase, plant, chair, shelf, oven","This line drawing depicts a kitchen space featuring a long kitchen island placed centrally, with chairs pulled up to one side, suggesting a dining area within the kitchen. On the island, there are decorative items, including a small plant in a pot, two vases of varying sizes, and a basket filled with what appears to be fruit or vegetables. One of the vases is tall and slender, while the other is round and squat. The kitchen is equipped with overhead cabinets stretching across the back wall, divided into multiple sections. Adjacent to the cabinets, a tall, slim appliance, likely a refrigerator or oven unit, stands vertically. To the right, there's another window, similar to the larger one on the left wall, which is divided into a grid of panes. The perspective suggests a corner of the room, with walls extending into the background. The drawing does not explicitly show a separate oven or shelf, but the cabinet and island elements are clearly defined, along with the kitchen island and seating."
"105_kit_copy.png","cabinet, glass door, shelf, fridge, kitchen island, bowl, fruit, plate, vegetable, vase, plant, chair, shelf, oven","The drawing depicts a kitchen space with a prominent dining area in the foreground and cabinetry along the back wall. A rectangular kitchen island serves as the central feature, with a drawer indicated on its front. Seated around the island are four chairs. The surface of the island is adorned with a collection of decorative items: a small potted plant, a tall vase, a round vase, and a woven basket filled with round objects, possibly fruit or vegetables. To the left of the island, a large window with a grid pattern covers a significant portion of the wall. Along the back wall, a long cabinet unit with six doors is mounted above the counter. To the right of this cabinet, a tall, slim appliance, likely a refrigerator or oven, stands vertically. Further to the right, another window, also with a grid pattern, is visible on an adjacent wall. The overall layout suggests a functional kitchen and dining space."
"106_kit_copy.png","cabinet, glass door, shelf, fridge, kitchen island, sink, chair, door, counter, cabinet, oven, microwave, shelf, plant, stove, extractor hood","The drawing depicts a kitchen layout with various elements arranged in a perspective view. On the left, a tall structure with multiple shelves, each divided into rectangular compartments, likely represents cabinets or a pantry system, potentially with some shelves visible. In the center, a rectangular kitchen island is prominent, featuring a sink with a faucet and surrounded by several chairs, suggesting a dining or seating area. Behind the island, a large object with vertical lines could be a refrigerator. Further back, a wall features a door. To the right of the central island and extending to the back wall, there's a counter with what appears to be a stove on top and an extractor hood above it, alongside a microwave integrated into the cabinetry. Another set of cabinets is visible along this wall, and further to the right, another door is present. A plant is subtly placed, adding a touch of greenery to the scene. The overall impression is of a functional kitchen with distinct zones for cooking, storage, and dining."
"106_kit_copy.png","cabinet, glass door, shelf, fridge, kitchen island, sink, chair, door, counter, cabinet, oven, microwave, shelf, plant, stove, extractor hood","This line drawing depicts a kitchen with a prominent island in the foreground, featuring a sink with a faucet. Seating for several individuals is indicated by chairs arranged around the island. To the left, a tall cabinet unit is visible, possibly housing shelves and a glass-doored compartment. In the background, a refrigerator is depicted, situated next to a large door. On the right side of the room, a counter runs along the wall, equipped with a stove and an extractor hood above it. Further along this counter, what appears to be an oven and a microwave are suggested. Additional shelving is also present, and a small plant adds a touch of greenery to the scene. The overall layout suggests a functional kitchen space with distinct zones for cooking, dining, and storage."
"106_kit_copy.png","cabinet, glass door, shelf, fridge, kitchen island, sink, chair, door, counter, cabinet, oven, microwave, shelf, plant, stove, extractor hood","This is a line drawing of a kitchen presented in a three-dimensional perspective. On the left wall, there is a tall cabinet unit with multiple shelves, each containing rectangular compartments that appear to be cabinet doors or open shelves. Adjacent to this wall, in the foreground, is a kitchen island with a sink featuring a faucet. Several chairs are positioned around the island, suggesting a dining area. On the back wall, there's a large rectangular object that could be a fridge, with some smaller rectangular details on its surface. To the right of the fridge is a closed door. Further to the right, along another wall, there's a counter with what appears to be an oven and a microwave above it, and a stove integrated into the counter. An extractor hood is depicted above the stove. Finally, a plant is situated on one of the shelves. The layout suggests a functional kitchen with distinct zones for cooking, storage, and a dining space."
"107_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, door, counter, cabinet, oven, microwave, shelf, plant","This line drawing depicts a kitchen with a distinct layout. On the left, a tall cabinet unit is visible, featuring multiple square-shaped shelves or compartments and a large jug on top. In the center, a kitchen island with a counter surface is set up, accompanied by several chairs. On the island, there is a plant in a pot, a bowl with items inside, a plate, and a vase with what appears to be decorative reeds. Behind the island, a sink is partially visible, with a goose-neck faucet. The back wall of the kitchen features a series of upper cabinets with visible handles, a refrigerator, and possibly an oven below the counter. To the right, a long cabinet unit with numerous drawers stretches along the wall, topped by a counter with a plant in a vase. A door is present in the background on the right side. The overall impression is of a functional kitchen space with various storage solutions and decorative elements."
"107_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, door, counter, cabinet, oven, microwave, shelf, plant","This line drawing depicts a kitchen with a clear perspective. On the left, a tall cabinet with multiple square compartments and a large rounded object on top is visible. Adjacent to it, a long counter extends across the scene, featuring a sink with a faucet. A dining table sits in the foreground, surrounded by several chairs. On the table, there's a plant in a pot, a decorative bowl with what appears to be fruit, another bowl with a basket-like texture, a vase, and a plate with an object that could be a vegetable. In the background, along the back wall, a row of upper cabinets runs horizontally, above a counter space where a refrigerator and what looks like an oven and microwave are situated. To the right, a tall cabinet with drawers and shelves stands prominently, with a plant in a vase on top of an adjacent counter. A door is visible in the middle ground, suggesting an exit or entrance to another room. The overall layout suggests a functional and somewhat organized kitchen space."
"107_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, door, counter, cabinet, oven, microwave, shelf, plant","The drawing depicts a kitchen space with a central dining area and surrounding cabinetry. In the foreground, a rectangular kitchen island serves as a dining table, with four chairs positioned around it. On the island, a potted plant with spiky leaves, a decorative vase, and a small bowl containing several round objects, possibly fruit or vegetables, are visible. A plate and another small bowl are also present on the island. To the left of the island, a tall cabinet with multiple square compartments and a large jug on top is shown. Across the kitchen, a wall features a row of upper cabinets, a refrigerator, and what appears to be an oven below the counter. To the right, a long counter space extends, with a cabinet containing numerous drawers and a shelf above it. A tall cabinet stands at the end of this counter, topped with a vase holding a spiky plant. A doorway is visible in the background, suggesting an exit or entrance to another room. The drawing uses simple lines to outline cabinets, a fridge, a sink (implied by the counter layout), and a door, with a sense of depth created by the perspective lines."
"108_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, stove","This line drawing depicts a kitchen with a clear layout. On the left side, a tall cabinet unit is shown with multiple shelves and visible baskets on the top shelf. In the center, a kitchen island with a sink and a faucet is prominent, featuring a bowl, fruit, and a plate with what appears to be a vegetable. Four chairs surround the island, suggesting a dining area. Beyond the island, there is a door. The back wall displays upper cabinets, a stove with what looks like a microwave above it, and a shelf. To the right, another cabinet unit is present, containing an oven and a microwave, with a counter space on top that includes a sink, a bowl, and what seems to be a plate with a kitchen utensil. The drawing suggests a functional kitchen space with distinct zones for cooking and dining."
"108_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, stove","The drawing depicts a kitchen space rendered in a loose, sketchy style, with a focus on the arrangement of furniture and appliances. On the left, a tall cabinet unit is shown with multiple open shelves, some containing baskets and what appear to be stacked items. In the center, a prominent kitchen island features a sink with a faucet, and a bowl containing fruit, along with a plate and what could be a vegetable. Four chairs are arranged around this island. Against the back wall, a series of upper and lower cabinets are drawn, with a horizontal grate suggesting a shelf or vent. A door stands to the right of these cabinets. On the right side of the drawing, a refrigerator is positioned next to a counter area. This counter has a stove, an oven below it, and a microwave above. Further along this counter are more cabinets, a sink, and an area with what looks like kitchen utensils or a rack. A separate door is also visible on this wall. The overall layout suggests a functional kitchen with distinct zones for preparation, cooking, and storage."
"108_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, stove","This line drawing depicts a kitchen interior with furniture arranged around a central island. On the left, a tall, multi-compartment cabinet or shelving unit is visible, topped with several basket-like objects. In the center of the room, a kitchen island serves as a focal point, featuring a sink with a faucet, a bowl, and a collection of fruit and other items including plates and a vegetable. Around the island, four chairs are arranged, suggesting a dining or seating area. Against the back wall, a series of upper and lower cabinets are depicted, with an oven and microwave integrated into the lower cabinets on the right side. A stove is also present, likely integrated into the counter. To the right of the cabinets, a door stands slightly ajar, revealing a glimpse of another space. The kitchen also includes a counter area with some kitchen utensils. A vase and a plant are present, adding decorative elements to the space, and a lamp is visible, potentially for task lighting."
"109_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, stove","This line drawing depicts a kitchen viewed from a slightly elevated perspective. On the left, a tall cabinet with multiple shelves and visible divisions suggests ample storage. Adjacent to it are several chairs tucked under a long kitchen island which dominates the center of the scene. This island features a sink with a faucet and is adorned with a vase containing a plant, a bowl, a plate with fruit, and a cup. Above the island, a contemporary-style lamp hangs from the ceiling. The right side of the kitchen shows a counter area with cabinets below and a taller cabinet above, potentially housing a fridge. A door is visible towards the back right, and another set of cabinets with multiple doors spans the back wall. The drawing implies an open-plan kitchen with a distinct work and dining area."
"109_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, stove","This line drawing depicts a kitchen with a central island and surrounding cabinets. The island features a sink with a faucet, and on its surface, there's a bowl, some fruit, and a plate. Next to the island, on the left side of the drawing, is a tall cabinet with multiple shelves, and several chairs are pulled up to the island, suggesting a dining area. Opposite the island, on the back wall, are a series of cabinets with doors, and above them, a light fixture hangs from the ceiling. To the right of these cabinets, a door is visible, and further to the right, there is another set of cabinets and a counter. Partially visible on the counter is what appears to be a stove and an oven, and possibly a microwave. The perspective suggests the viewer is standing at the entrance of the kitchen, looking into the space. A tall, slender object that could be a vase with a plant or a decorative item stands near the island, and to the far left, another cabinet is present. The overall impression is of a functional kitchen space that incorporates both cooking and dining areas."
"109_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, stove","This line drawing depicts a kitchen with a central island and cabinetry along the walls. On the left, a tall cabinet with a grid-like design is present, with several chairs tucked under the edge of the island. The kitchen island itself is large and rectangular, featuring a sink with a faucet in the center. On the island's surface, there is a bowl, a vase with a plant, and some fruit, possibly an apple and a banana, and a plate with what appears to be a vegetable. Above the island, a geometric lamp hangs from the ceiling. To the right of the island, along the back wall, a set of three doors, likely representing cabinets or closets, is visible. Further to the right, there is a refrigerator and more cabinetry. Another set of cabinets, possibly with a glass door or a shelving unit, is positioned on the far right wall, with a counter running beneath it. A door is also shown on the back wall, to the right of the cabinet set. The drawing utilizes perspective to create a sense of depth within the kitchen space."
"110_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, plant, stove, extractor hood","The drawing depicts a kitchen with several functional zones. On the left, a tall cabinet unit is visible, featuring multiple shelves stacked vertically, topped with round containers. In the center, a kitchen island dominates the space, equipped with a sink and a faucet. On the island's counter, a bowl holds fruit, and a plate is present. To the right of the island, four chairs are arranged, suggesting a dining or seating area. Further to the right, another counter area is shown, featuring a sink, a stove with an extractor hood above it, and what appears to be a microwave and an oven below the counter. Adjacent to this, a refrigerator is placed, and above the counter, cabinets with glass doors and shelves are depicted. A lamp hangs from the ceiling over the kitchen island. The kitchen also contains a door, a basket, various kitchen utensils, and plants, with one plant in a vase."
"110_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, plant, stove, extractor hood","This line drawing depicts a kitchen with a focus on a central island and surrounding counter spaces. On the left, a tall cabinet unit with multiple shelves is shown, topped with three circular objects, possibly canisters. In the center, a kitchen island features a sink with a faucet, a bowl filled with fruit and what appears to be a plate and vegetable, and three chairs pulled up to its edge. Above the island, a decorative pendant lamp hangs from the ceiling. To the right, a counter area is detailed with what looks like an oven and a microwave integrated into the cabinetry. A refrigerator is also visible along this wall, with a small plant on top. Further along this counter, a stove is depicted, and above it, an extractor hood. Another shelf is suggested, and kitchen utensils are indicated. A tall door is positioned in the background, and another plant sits on the right counter, beside what could be a vase. The overall layout suggests a functional kitchen with distinct zones for cooking, cleaning, and dining."
"110_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, sink, bowl, fruit, plate, vegetable, vase, plant, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, plant, stove, extractor hood","The drawing depicts a kitchen with several distinct areas. On the left, there's a tall cabinet unit with multiple shelves, some of which are topped with round items that could be bowls or containers. In the center, a kitchen island is prominent, featuring a sink with a faucet, a bowl containing fruit and what appears to be a plate, and a vegetable. Four chairs are arranged around the island, suggesting a dining or seating area. Above the island, a pendant lamp with a geometric shade hangs from the ceiling. To the right, a counter area is illustrated with a sink, a stove with an extractor hood above it, and what looks like an oven and a microwave integrated into cabinetry. Further to the right, another cabinet unit is visible, some sections of which may be glass-doored cabinets, and there's a shelf with a plant and a kitchen utensil. A door is also indicated in this area. The drawing also shows a fridge and a basket, though their exact placement relative to the other elements is not perfectly clear but appears to be within the main kitchen space. A plant is also depicted on a shelf."
"111_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, plant","The drawing depicts a kitchen space with various elements arranged. On the left side, there's a tall, multi-tiered shelf unit containing several rectangular items, possibly representing cabinets or open shelving. Adjacent to this, a chair is positioned near a large kitchen island that dominates the center of the room. The island has a flat top surface and appears to be a central workspace. Above the island, a chandelier-like lamp with multiple geometric shapes hangs from the ceiling. Towards the back wall, a refrigerator is visible, and next to it, a door is drawn. Further to the right, another set of cabinets with shelves is depicted against the wall, with what seems to be a small lamp or light fixture above. Below these cabinets, a counter surface is suggested, and to its right, an oven and a microwave are indicated. A basket is placed on one of the shelves, and a plant is also present, adding a touch of greenery to the scene. Several kitchen utensils are implied by various line details on the counter and shelves."
"111_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, plant","The drawing depicts a simplified kitchen layout within a room. On the left wall, a tall cabinet unit with multiple shelves is visible, holding several items on its upper shelves, with one item resembling a basket on a shelf. In the center of the room, a large rectangular kitchen island dominates the space, with a chair positioned at one end. Above the island, a chandelier hangs from the ceiling. The back wall features a refrigerator with a handle and what appears to be a microwave or an air conditioning unit above it. To the right of the refrigerator is a door. Further to the right, another cabinet unit with shelves is shown, and above it, a small shelf with a plant and another item that could be a lamp. Additional cabinets are implied along the walls, with a counter space integrated into the island and possibly along the right wall, which also seems to house an oven and another cabinet. Kitchen utensils are not explicitly detailed but their presence is suggested by the overall kitchen context and items on shelves."
"111_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, chair, lamp, door, counter, cabinet, oven, microwave, shelf, kitchen utensil, plant","This line drawing depicts a kitchen with a clear layout. Dominating the foreground is a large kitchen island, suggesting it serves as a central workspace or dining area. To the left, a multi-tiered cabinet or shelf unit is prominently featured, with multiple open shelves displaying items, some appearing as baskets. Adjacent to this, a chair is placed, potentially for seating at the island or nearby. In the background, a refrigerator is visible, and above it, a stylized representation of a chandelier hangs from the ceiling. Further to the right, a door is depicted, separating this kitchen space from another area. On this right wall, another cabinet or shelf unit is drawn, with shelves holding various items, including what could be kitchen utensils and a plant. Above this, a smaller cabinet or shelf with a few items is also present, and a lamp is indicated above it. The drawing also suggests the presence of a counter, likely integrated with the cabinets, and an oven and microwave appear to be incorporated into one of the cabinet structures, though less distinctly. A glass door detail is not explicitly identifiable within the drawn elements."
"112_kit_copy.png","cabinet, glass door, basket, shelf, fridge, kitchen island, chair, lamp, door, counter, cabinet, shelf","This is a rough line drawing of a kitchen in a three-dimensional perspective. On the left wall, there is a tall cabinet with multiple shelves, each marked with a square representing a compartment or door, and on top of it sit two cylindrical objects, possibly chimneys or decorative elements. In the center of the room, a long rectangular kitchen island is depicted, with a row of chairs lined up along one side, suggesting it's also a dining area. Above the island, a pendant lamp hangs from the ceiling. Further back and slightly to the right, there are two tall, rectangular structures, one appearing to be a door or a very narrow cabinet. On the right side of the room, a dresser-like cabinet is shown with multiple drawers, and next to it, a tall, slender object that could be a pantry or another tall cabinet. The drawing includes lines suggesting a floor and walls, creating an enclosed space. There's a horizontal line across the middle that may represent a counter or a separation in the room's layout, and another set of vertical lines possibly indicating a window or shelving unit on the back wall."
